Word,Neighbours
HIKES,"BIKES,DIKES,KIKES,LIKES,MIKES,PIKES,SIKES,TIKES,YIKES,HAKES,HOKES,HIDES,HIRES,HIVES,HIKED,HIKER"
PHOOEY,PHONEY
REARMS,REALMS
POLARY,"MOLARY,SOLARY,VOLARY,PILARY,POMARY,POLARS"
KOUROI,KOUROS
ZANDER,"BANDER,DANDER,GANDER,HANDER,LANDER,PANDER,RANDER,SANDER,WANDER,YANDER,ZANIER"
TILER,"FILER,MILER,OILER,PILER,VILER,TALER,TYLER,TIBER,TICER,TIGER,TIMER,TIRER,TITER,TIVER,TILED,TILES"
SEAMEN,"STAMEN,SEAMAN,SEAMED,SEAMER,SEAMEW"
INDISH,INKISH
SNYE,"SCYE,STYE,SNEE"
LADIN,"LAKIN,LAMIN,LAPIN,LARIN,LATIN,LADEN,LADIK"
SHRAPE,"SARAPE,SCRAPE,SERAPE,SHRAME,SHRAVE"
KOODOO,"HOODOO,VOODOO,WOODOO"
DECERN,"SECERN,DECERP"
RIOTS,"ROOTS,RYOTS,RIFTS"
TULLES,"TALLES,TUPLES"
BEMASK,"REMASK,BETASK,BEMUSK"
FORRAD,FORBAD
LEFT,"DEFT,HEFT,REFT,WEFT,LIFT,LOFT,LEAT,LEET,LENT,LEPT,LEST"
BELIAL,TELIAL
EARS,"BARS,CARS,FARS,GARS,JARS,LARS,MARS,OARS,PARS,SARS,TARS,VARS,WARS,ERRS,EANS,EATS,EAUS,EARD,EARL,EARN"
COHOGS,COLOGS
KLAP,"ALAP,CLAP,FLAP,PLAP,SLAP,KNAP,KOAP"
WIGHT,"BIGHT,DIGHT,EIGHT,FIGHT,HIGHT,LIGHT,MIGHT,NIGHT,PIGHT,RIGHT,SIGHT,TIGHT,WICHT,WISHT"
BULTEY,"BULTEN,BULTER"
TONING,"BONING,CONING,HONING,SONING,WONING,ZONING,TINING,TUNING,TYNING,TOEING,TOKING,TOLING,TOPING,TOTING,TOWING,TOYING"
MABBLE,"BABBLE,CABBLE,DABBLE,GABBLE,HABBLE,JABBLE,PABBLE,RABBLE,WABBLE,YABBLE,MOBBLE,MARBLE"
BONETE,"BOLETE,BOTETE"
INTRUS,INTROS
DOATED,"BOATED,COATED,MOATED,DOITED,DOTTED,DOATER"
FECK,"BECK,DECK,GECK,HECK,KECK,MECK,NECK,PECK,RECK,FUCK"
SETT,"FETT,NETT,YETT,SEAT,SECT,SEKT,SENT,SEPT,SEXT,SETA,SETS"
EXPERT,"EXSERT,EXPORT,EXPECT"
DHOTY,"DHOBY,DHOTI"
NASTY,"HASTY,LASTY,MASTY,PASTY,RASTY,TASTY,VASTY,WASTY,NESTY,NATTY"
JOGGED,"BOGGED,COGGED,DOGGED,FOGGED,HOGGED,LOGGED,MOGGED,NOGGED,SOGGED,TOGGED,JAGGED,JIGGED,JUGGED,JOGGER"
ATOMS,ATOMY
CAPHS,"KAPHS,CAPES,CAPOS"
STARES,"SCARES,SHARES,SNARES,SPARES,STERES,STORES,STADES,STAGES,STAKES,STALES,STANES,STAPES,STASES,STATES,STAVES,STARTS,STARED,STAREE,STARER"
DROMED,"DOOMED,DRONED,DROVED"
VIRL,"BIRL,CIRL,DIRL,GIRL,NIRL,PIRL,TIRL,VIAL,VILL,VIOL,VIRE"
YAUPON,YOUPON
DEVATA,"DIVATA,DEWATA,DEVOTA"
SHIELD,"CHIELD,SHIELS"
SLEEKY,"CLEEKY,SMEEKY,SLEEPY,SLEETY,SLEEZY,SLEEKS"
CUSSOS,"KUSSOS,CUSTOS,CUSSES"
POTATE,"DOTATE,NOTATE,ROTATE,PETATE,POMATE,POTAGE,POTATO"
TAGLET,"EAGLET,HAGLET,RAGLET,TABLET,TAILET,TALLET,TAPLET,TASLET"
SKIMO,"SKIME,SKIMP,SKIMS"
DUMMEL,"BUMMEL,FUMMEL,HUMMEL,KUMMEL,PUMMEL,TUMMEL,WUMMEL"
JEWELS,"NEWELS,JEBELS,JEWESS,JEWELY"
ERUMP,"CRUMP,FRUMP,GRUMP,TRUMP"
TARPON,"TAMPON,TARPAN,TARPOT"
SWAP,"SLAP,SNAP,SOAP,STAP,SWOP,SWAB,SWAD,SWAG,SWAM,SWAN,SWAT,SWAY"
MOBBED,"BOBBED,COBBED,DOBBED,FOBBED,GOBBED,HOBBED,JOBBED,LOBBED,ROBBED,SOBBED,MOBBER"
MOUSE,"BOUSE,DOUSE,HOUSE,LOUSE,ROUSE,SOUSE,TOUSE,YOUSE,MEUSE,MOISE,MOOSE,MORSE,MOWSE,MOULE,MOUSY"
FARDS,"BARDS,CARDS,HARDS,LARDS,NARDS,PARDS,SARDS,WARDS,YARDS,FORDS,FARES,FARLS,FARMS,FAROS,FARTS,FARDE,FARDH,FARDO"
STOKER,"SMOKER,STAKER,STONER,STOPER,STORER,STOTER,STOVER,STOWER,STOKED,STOKES"
ACORIA,"SCORIA,APORIA,ACOMIA,ACOREA"
UFOS,UDOS
DEEWAN,LEEWAN
TINE,"AINE,BINE,CINE,DINE,EINE,FINE,KINE,LINE,MINE,NINE,PINE,RINE,SINE,VINE,WINE,ZINE,TANE,TENE,TONE,TUNE,TYNE,TICE,TIDE,TIGE,TIKE,TILE,TIME,TIRE,TITE,TINA,TIND,TING,TINK,TINS,TINT,TINY"
BROGAN,BROTAN
SESMA,"DESMA,SESIA,SESSA"
REPINE,"RAPINE,REFINE,RELINE,REXINE,REPONE,REPILE,REPIPE,REPINS"
DRIBS,"CRIBS,DRABS,DRUBS,DRIAS,DRIES,DRIPS"
MATZOH,"MATZAH,MATZOS,MATZOT"
REXINE,"HEXINE,REFINE,RELINE,REPINE"
MISATE,"MICATE,MIRATE"
IGOROT,AGOROT
BEDWAY,BEEWAY
PENUP,PINUP
TERSER,"VERSER,TEASER,TEMSER,TENSER,TERCER,TERMER,TERNER"
PIQUE,"FIQUE,PAQUE"
COPS,"BOPS,DOPS,FOPS,HOPS,KOPS,LOPS,MOPS,OOPS,POPS,SOPS,TOPS,WOPS,CAPS,CEPS,CUPS,COBS,CODS,COGS,COLS,COMS,CONS,COOS,CORS,COSS,COTS,COWS,COYS,COPE,COPY"
SITCH,"AITCH,BITCH,DITCH,FITCH,HITCH,LITCH,MITCH,NITCH,PITCH,WITCH"
TAXIR,"TAPIR,TAYIR,TAXER,TAXOR,TAXIN,TAXIS"
CHURRO,"CHARRO,CHURRS"
TERCIO,"TERTIO,TERZIO,TERCIA"
HARKS,"BARKS,CARKS,DARKS,LARKS,MARKS,NARKS,PARKS,SARKS,WARKS,HACKS,HAIKS,HANKS,HAWKS,HARAS,HARDS,HARES,HARLS,HARMS,HARNS,HARPS,HARTS,HARKA"
MUSHER,"BUSHER,GUSHER,HUSHER,LUSHER,PUSHER,RUSHER,TUSHER,MASHER,MUSTER,MUSHED,MUSHES"
FRANKS,"BRANKS,CRANKS,PRANKS,FLANKS,FRANCS"
UNTONE,"ENTONE,INTONE,UNBONE,UNDONE,UNGONE,UNZONE,UNTINE,UNTUNE"
UPCARD,"UPPARD,UPWARD,UPYARD"
VIATOR,VICTOR
PARS,"BARS,CARS,EARS,FARS,GARS,JARS,LARS,MARS,OARS,SARS,TARS,VARS,WARS,PIRS,PURS,PACS,PADS,PAHS,PAIS,PAKS,PALS,PAMS,PANS,PAPS,PASS,PATS,PAVS,PAWS,PAYS,PARA,PARD,PARE,PARK,PARP,PARR,PART"
ESSART,ASSART
SAUTY,"SALTY,SANTY,SAUCY,SAURY,SAUTE"
RENK,"PENK,RANK,RINK,REAK,RECK,REEK,REIK,REND,RENO,RENS,RENT,RENY"
KHARUA,"KHARIA,KHARWA"
GLADLY,GLADDY
SOOTHS,"BOOTHS,TOOTHS,SLOTHS,SOUTHS,SOOTHE"
CONIES,"MONIES,PONIES,TONIES,COLIES,COPIES,COSIES,COZIES,CONGES,CONTES,CONICS,CONINS"
NUCAL,DUCAL
SALUNG,"SELUNG,SULUNG"
CALLAN,"BALLAN,DALLAN,HALLAN,LALLAN,CAPLAN,CALEAN,CALLAS,CALLAT"
DRAPET,"DRAPED,DRAPER,DRAPES"
DIWANS,"DEWANS,DIVANS,DIWANI"
PESTER,"BESTER,FESTER,GESTER,HESTER,JESTER,LESTER,MESTER,NESTER,RESTER,TESTER,VESTER,WESTER,YESTER,PASTER,POSTER,PELTER,PERTER,PETTER,PEWTER"
HUMANS,HUMANE
RIZAR,"CIZAR,MIZAR,SIZAR"
SUDSER,"SUDDER,SUDSED,SUDSES"
UNLIMB,"UPLIMB,UNLIME,UNLIMP"
UNCASK,"INCASK,UNMASK,UNCALK,UNCASE,UNCAST"
PIRN,"AIRN,FIRN,GIRN,KIRN,PERN,PORN,PIAN,PION,PIRL,PIRS"
GUSHES,"BUSHES,HUSHES,LUSHES,MUSHES,PUSHES,RUSHES,TUSHES,GASHES,GUSHED,GUSHER,GUSHET"
ENRAGE,"ELRAGE,ENCAGE,ENGAGE,ENNAGE,ENRACE"
NOOKED,"BOOKED,COOKED,HOOKED,LOOKED,ROOKED,NOCKED,NOONED,NOOSED"
DRAWLY,"BRAWLY,CRAWLY,DRABLY,DRAWLS"
MOSGU,MUSGU
ATTURN,"ATTERN,ATTORN"
VIANDS,VIANDE
BOAT,"COAT,DOAT,GOAT,MOAT,BEAT,BHAT,BLAT,BRAT,BUAT,BOET,BOLT,BOOT,BORT,BOTT,BOUT,BOAB,BOAK,BOAR,BOAS"
GEOTIC,"GESTIC,GEODIC,GEONIC"
JAPERS,"CAPERS,GAPERS,PAPERS,RAPERS,TAPERS,JABERS,JAGERS,JAPERY"
MACACO,"MATACO,MACACA"
APING,"OPING,ACING,AGING,AKING,ATING,AWING,AXING,APINA"
COOKIE,"BOOKIE,KOOKIE,NOOKIE,ROOKIE,SOOKIE,COCKIE,COOLIE,COORIE,COOTIE,COOKEE"
PAMENT,"LAMENT,RAMENT,PIMENT,PARENT,PATENT"
POTAGE,"DOTAGE,PUTAGE,POTATE"
ENTRY,ENTRE
TAMERS,"MAMERS,NAMERS,TIMERS,TABERS,TAKERS,TALERS,TAPERS,TATERS,TAVERS,TAWERS,TAXERS"
CUING,"RUING,SUING,CHING,CLING,COING"
DROOPY,"DROPPY,DROOLY,DROOPS,DROOPT"
EYOT,"PYOT,RYOT"
STAKES,"SHAKES,SLAKES,SNAKES,STOKES,STADES,STAGES,STALES,STANES,STAPES,STARES,STASES,STATES,STAVES,STAKED,STAKER"
LISP,"RISP,WISP,LIMP,LISK,LIST"
DANK,"BANK,FANK,HANK,LANK,RANK,SANK,TANK,WANK,YANK,DINK,DUNK,DACK,DARK,DAWK,DANG,DANS,DANT"
MOJOS,"DOJOS,MAJOS,MOGOS,MOHOS,MONOS,MOZOS"
SOLAN,"COLAN,TOLAN,SOWAN,SOLEN,SOLON,SOLAR,SOLAY"
HOUSAL,HOUSEL
SKELF,"SHELF,SKEIF,SKELL,SKELP"
AFRITS,AFRITE
FASTLY,"GASTLY,LASTLY,VASTLY"
LABBY,"BABBY,CABBY,DABBY,GABBY,NABBY,SABBY,TABBY,WABBY,YABBY,LIBBY,LOBBY,LAMBY,LABBA"
BRANTS,"CRANTS,GRANTS,BRENTS,BRUNTS,BRACTS,BRANDS,BRANKS,BRANTA"
ISSUES,"ISSUED,ISSUER"
RANCHE,"MANCHE,SANCHE,RACCHE,RANCHO"
PHARO,"PHANO,PHARE,PHARM"
STERES,"STARES,STORES,STELES,STERNS,STEREO"
JONES,"BONES,CONES,HONES,NONES,PONES,SONES,TONES,ZONES,JANES,JOKES,JOLES,JONAS"
UNSUN,"UPSUN,UNRUN,UNSIN,UNSON"
FOXES,"BOXES,COXES,GOXES,LOXES,POXES,FAXES,FIXES,FOMES,FORES,FOXED,FOXER"
LAURIC,"GAURIC,TAURIC,LAURIE,LAURIN"
VELARY,"TELARY,VOLARY,VELARS"
EGBERT,ELBERT
WENT,"BENT,CENT,DENT,FENT,GENT,HENT,KENT,LENT,MENT,PENT,RENT,SENT,TENT,VENT,WANT,WONT,WEET,WEFT,WELT,WEPT,WERT,WEST,WENA,WEND,WENS"
YARURA,"PARURA,YARURO"
MARITA,"MARICA,MARINA,MARITI"
VERDEA,VERDET
INNET,"ANNET,UNNET,INKET,INLET,INSET,INNED,INNER"
YUCH,"MUCH,OUCH,SUCH,YECH,YUCA,YUCK"
AWEING,"AGEING,AWNING"
RATHE,"BATHE,LATHE,MATHE,NATHE,RETHE,RITHE,RACHE,RAPHE,RATHA"
VIGAS,"BIGAS,GIGAS,LIGAS,VAGAS,VEGAS,VINAS,VISAS,VIVAS"
CURF,"SURF,TURF,ZURF,CORF,CUFF,CUIF,CURB,CURD,CURE,CURL,CURN,CURR,CURS,CURT"
CLEDGY,"FLEDGY,CLERGY,CLEDGE"
SWIGS,"TWIGS,SNIGS,SWAGS,SWIMS,SWISS"
DIMERS,"AIMERS,MIMERS,RIMERS,TIMERS,DICERS,DIKERS,DINERS,DIVERS,DIMERA"
SORBET,"CORBET,GORBET,SORBED"
RASHLY,GASHLY
SHARK,"CHARK,SNARK,SPARK,STARK,SHIRK,SHACK,SHANK,SHARD,SHARE,SHARI,SHARN,SHARP"
CUTELY,"MUTELY,CUTESY"
TONOUS,TOROUS
CAKEY,"JAKEY,LAKEY,COKEY,CAGEY,CAREY,CASEY,CAVEY,CAKED,CAKER,CAKES"
GRAM,"CRAM,DRAM,PRAM,TRAM,GLAM,GRIM,GRUM,GRAB,GRAD,GRAN,GRAT,GRAV,GRAY"
BEGOT,"BIGOT,BEDOT,BESOT,BEGAT,BEGET,BEGUT,BEGOB,BEGOD"
CYMES,"ZYMES,CAMES,COMES,CYMAS"
ALPHOS,"ALPHAS,ALPHOL"
HAWSED,"TAWSED,HAWKED,HAWSER,HAWSES"
MUDDED,"BUDDED,MADDED,MUDDEN,MUDDER"
BALIAN,"KALIAN,SALIAN,BADIAN,BANIAN,BAVIAN,BALKAN,BALLAN"
CHOOM,"GHOOM,THOOM,CHOOK,CHOOP"
NUDES,"DUDES,GUDES,SUDES,NIDES,NODES,NUKES,NUDER"
RASPIS,JASPIS
SAWNEB,SAWNEY
ASIDEN,"ASIMEN,ASIDES,ASIDEU"
MENSA,"SENSA,MENTA,MENSE,MENSK"
COGWAY,"BOGWAY,LOGWAY"
CASTER,"BASTER,EASTER,FASTER,GASTER,HASTER,LASTER,MASTER,PASTER,RASTER,TASTER,VASTER,WASTER,COSTER,CANTER,CARTER,CATTER,CAUTER,CASHER,CASPER,CASTOR,CASTED,CASTEN,CASTES"
PHASIS,"PHOSIS,PHYSIS,PHASES,PHASIC"
AMAZE,"SMAZE,ABAZE,AGAZE,AMUZE,AMATE"
MOCHEL,"YOCHEL,MICHEL,MUCHEL"
FIRING,"AIRING,HIRING,MIRING,SIRING,TIRING,WIRING,FARING,FIFING,FIKING,FILING,FINING,FIXING"
SAMBUK,"BAMBUK,SAMBUL,SAMBUR"
VUGGS,"MUGGS,VUGHS,VUGGY"
SEPAWN,"REPAWN,SUPAWN"
CANEVA,CANELA
TOURER,"DOURER,FOURER,POURER,SOURER,TOUSER,TOUTER,TOURED,TOURET"
AGONE,"ACONE,ALONE,ATONE,AXONE,AGENE,AGOGE,AGONS,AGONY"
AFARS,"AGARS,AVARS,AFARA"
REKILL,"REBILL,REFILL,REGILL,REMILL,RETILL"
LIGATE,"BIGATE,LEGATE,LIBATE,LIRATE,LIGASE"
NICHER,"MICHER,RICHER,NIGHER,NITHER,NICKER,NICHED,NICHES"
SANJAK,"MANJAK,SANDAK,SANJAY"
CUBER,"SUBER,TUBER,CABER,CURER,CUTER,CUBEB,CUBED,CUBES"
SPASS,"APASS,SPISS,SPAES,SPANS,SPARS,SPATS,SPAYS,SPASM"
JINK,"BINK,DINK,FINK,GINK,KINK,LINK,MINK,OINK,PINK,RINK,SINK,TINK,WINK,JUNK,JINN,JINS,JINX"
SYRENS,SIRENS
ORLET,"OELET,OWLET,OYLET,ORTET,ORVET,ORLES"
TITIS,"AITIS,BITIS,MITIS,VITIS,ZITIS,TIKIS,TIPIS,TITUS"
GOYANA,GUYANA
JOYED,"COYED,TOYED,JOKED,JOWED"
WARPS,"CARPS,HARPS,TARPS,WASPS,WARDS,WARES,WARKS,WARMS,WARNS,WARTS"
LLAMA,"ILAMA,ULAMA"
RABBIT,"BABBIT,RABBET,RABBIN,RABBIS"
AMAS,"OMAS,ABAS,AGAS,AIAS,AKAS,ALAS,ANAS,AUAS,AVAS,AMES,AMIS,AMPS,AMUS,AMAH"
GOURDE,"GOURDS,GOURDY"
PUSLEY,PULLEY
FAWNER,"LAWNER,PAWNER,YAWNER,FAINER,FANNER,FAWNED"
AMORAL,"ABORAL,ADORAL,AMIRAL,AMOMAL"
TENNU,"TENGU,TENNE,TENNO"
SCHONE,"OCHONE,SCHENE"
ABLY,"AGLY,ALLY,ABLE"
YORKER,"CORKER,FORKER,PORKER,WORKER,YONKER"
SHUBA,"SAUBA,SCUBA"
JAMBEE,"JAMBED,JAMBER,JAMBES"
COROPO,"JOROPO,COROJO,COROZO"
BRAHMA,"BRAHMI,BRAHMS"
BASEST,BAREST
EAVE,"CAVE,FAVE,GAVE,HAVE,LAVE,NAVE,PAVE,RAVE,SAVE,WAVE,EALE,EASE"
BARGE,"LARGE,MARGE,PARGE,SARGE,TARGE,BURGE,BADGE,BAGGE,BANGE,BAUGE,BARBE,BARDE,BARIE,BARRE,BARSE,BARYE,BARGH"
JUDGE,"BUDGE,FUDGE,GUDGE,NUDGE,PUDGE,RUDGE,WUDGE"
KORIN,"CORIN,MORIN,KOSIN,KORAN,KORUN"
BHINDI,CHINDI
REGNA,"REINA,REGGA,REGIA,REGMA"
CHIBA,"WHIBA,CEIBA,CHICA,CHINA,CHITA"
GOUPEN,"LOUPEN,GOWPEN,GOUPIN"
EVICT,EDICT
UNGKA,ANGKA
BANGIA,CANGIA
PALTA,"MALTA,SALTA,PELTA,PACTA,PASTA,PATTA,PALEA,PALLA,PALMA"
NITCH,"AITCH,BITCH,DITCH,FITCH,HITCH,LITCH,MITCH,PITCH,SITCH,WITCH,NATCH,NOTCH"
CYTONS,CYTONE
BOTS,"COTS,DOTS,HOTS,JOTS,LOTS,MOTS,OOTS,POTS,ROTS,SOTS,TOTS,WOTS,BATS,BETS,BITS,BUTS,BOAS,BOBS,BODS,BOGS,BOHS,BOIS,BOKS,BOOS,BOPS,BORS,BOSS,BOWS,BOYS,BOTA,BOTE,BOTH,BOTT"
TOUT,"BOUT,DOUT,GOUT,HOUT,LOUT,NOUT,POUT,ROUT,SOUT,TAUT,TOFT,TOIT,TOLT,TOOT,TORT,TOST,TOWT,TOUK,TOUN,TOUR"
HEEZY,"HEAZY,HEEDY,HEEZE"
HUCK,"BUCK,DUCK,FUCK,GUCK,LUCK,MUCK,PUCK,RUCK,SUCK,TUCK,YUCK,HACK,HECK,HICK,HOCK,HULK,HUNK,HUSK"
ANITA,"AMITA,ANIBA,ANIMA"
FARDH,"FARTH,FARDE,FARDO,FARDS"
INNERS,"INFERS,INKERS,INTERS,INNESS"
LENNY,"BENNY,FENNY,GENNY,HENNY,JENNY,KENNY,PENNY,WENNY,LANNY,LEANY"
ALIENS,"ALIGNS,ALIENE"
CLEEK,"GLEEK,SLEEK,CHEEK,CREEK,CLECK,CLERK,CLEUK"
WAUKS,"JAUKS,WACKS,WALKS,WARKS,WAULS,WAUNS"
ASTERS,"ESTERS,AFTERS,ALTERS,ASKERS,ASPERS,ASTERN,ASTERT"
HERMO,"SERMO,HERMA,HERMI,HERMS"
LULLY,"BULLY,CULLY,DULLY,FULLY,GULLY,SULLY,LALLY,LILLY,LOLLY,LULLS"
KLONGS,FLONGS
EYRER,"EYRAR,EYRIR,EYREN,EYRES"
EGOISM,EGOIST
SKILLY,"SHILLY,SPILLY,STILLY,SKELLY,SKOLLY,SKULLY,SKILTY,SKILLO,SKILLS"
BROMES,"BIOMES,BRUMES,BROKES,BROSES,BROMOS,BROMUS"
POTASS,POTASH
OURARI,"CURARI,OURALI"
YELPER,"HELPER,KELPER,YELLER,YELMER,YELVER,YELPED"
WITNEY,JITNEY
UPMOST,"UTMOST,UPMAST"
UPSETS,UNSETS
WARRI,"CARRI,KARRI,TARRI"
ARISE,"BRISE,FRISE,GRISE,PRISE,ANISE,ARASE,AROSE,ARITE,ARISH,ARIST"
OVERLY,"EVERLY,OVENLY,OVERBY"
WASNT,"DASNT,HASNT,WARNT,WASAT"
LORANS,LOGANS
BESANT,"BEJANT,BEZANT,BESAND"
SUPERI,"SUPARI,SUPERB,SUPERL,SUPERS"
RECOUR,"REPOUR,RETOUR,RECOUP"
SAWMAN,"LAWMAN,SAWMON"
ORIAS,"ARIAS,DRIAS,TRIAS,OBIAS,OHIAS,OZIAS,ORCAS,OREAS"
BREME,"CREME,BRAME,BROME,BRUME,BREDE,BRERE,BREVE"
CHUNGA,CHANGA
FLUFF,"BLUFF,CLUFF,PLUFF,SLUFF,FLAFF"
DANAIS,"LANAIS,DANDIS,DANAID"
MOGOS,"GOGOS,LOGOS,MOHOS,MOJOS,MONOS,MOZOS"
INGENT,"INBENT,INDENT,INTENT,INVENT,INGEST,INGENE,INGENU,INGENY"
PIMOLA,PIMPLA
WINDS,"BINDS,FINDS,HINDS,KINDS,MINDS,RINDS,WANDS,WENDS,WYNDS,WILDS,WINES,WINGS,WINKS,WINOS,WINDY,WINDZ"
PAVADE,"PANADE,PARADE,PAVAGE,PAVANE"
PARKAS,"VARKAS,PARNAS"
TENUE,"VENUE,TENNE,TENSE"
HETTIE,"NETTIE,HATTIE,HOTTIE"
CHARCA,"CHANCA,CHARKA,CHARTA,CHARCO"
WATTLE,"BATTLE,CATTLE,NATTLE,PATTLE,RATTLE,SATTLE,TATTLE"
ACOUP,SCOUP
SQUSHY,"SLUSHY,SOUSHY"
UNTIES,"ENTIES,UNDIES,UNTIED"
MERIL,"PERIL,MEREL,MERIT"
RACKET,"BACKET,JACKET,NACKET,PACKET,SACKET,TACKET,RICKET,ROCKET,RANKET,RACHET,RACKED,RACKER"
ANNARY,"ANGARY,ANNALY,ANNARD"
DELINT,"DELICT,DELIST,DELINE"
TINDAL,"FINDAL,KINDAL,PINDAL,TINCAL,TINEAL"
CRANKS,"BRANKS,FRANKS,PRANKS,CLANKS,CRACKS,CRANES,CRANTS,CRANKY"
PILAF,"PILAR,PILAU,PILAW"
BANAK,"MANAK,PANAK,TANAK,BALAK,BATAK,BANAL,BANAT"
PASTRY,"WASTRY,PALTRY,PANTRY"
MOPER,"COPER,DOPER,HOPER,LOPER,ROPER,TOPER,MODER,MOIER,MOLER,MONER,MOTER,MOVER,MOWER,MOPED,MOPES,MOPEY"
SPRUE,"STRUE,SPREE,SPRUG"
WICH,"DICH,LICH,MICH,RICH,SICH,TICH,WYCH,WISH,WITH,WICE,WICK"
LANNY,"CANNY,DANNY,FANNY,MANNY,NANNY,RANNY,TANNY,WANNY,LENNY,LAWNY,LANEY,LANKY"
FLURRY,"BLURRY,SLURRY,FLERRY"
SRIS,"ARIS,BRIS,CRIS,FRIS,GRIS,IRIS,KRIS,SAIS,SEIS,SKIS"
PLYER,"CLYER,FLYER,SLYER,PAYER,PRYER,PLIER"
AFORE,"ADORE,AFIRE"
ENERGY,ANERGY
SOUMAK,SOUEAK
WOOF,"COOF,GOOF,HOOF,LOOF,POOF,ROOF,YOOF,WOLF,WOWF,WOOD,WOOL,WOON,WOOS,WOOT"
TABAC,TABIC
ABILLA,"ANILLA,AXILLA,ABOLLA"
TIARA,ZIARA
FALLOW,"BALLOW,CALLOW,GALLOW,HALLOW,MALLOW,SALLOW,TALLOW,WALLOW,YALLOW,FELLOW,FOLLOW"
BARUCH,BALUCH
KIBE,"BIBE,GIBE,JIBE,VIBE,KIKE,KINE,KIPE,KITE"
HAWSES,"TAWSES,HANSES,HAWSED,HAWSER"
NEBEL,"DEBEL,JEBEL,REBEL,NOBEL,NEVEL,NEWEL"
BIZANT,"BEZANT,BYZANT"
SENSUM,"PENSUM,SENIUM,SENSUS"
DRONER,"IRONER,KRONER,TRONER,DROGER,DROVER,DRONED,DRONEL,DRONES,DRONET"
MAKLUK,"MUKLUK,MAMLUK"
TOSHES,"BOSHES,COSHES,JOSHES,NOSHES,TUSHES,TOPHES,TOSSES,TOSHER"
GAEN,"HAEN,GIEN,GLEN,GREN,GAIN,GAUN,GAED,GAES"
GELEEM,GELEES
CHININ,"CHIMIN,CHITIN,CHINIK"
SAIGON,SAGGON
HOGGIE,"COGGIE,DOGGIE,LOGGIE,HOAGIE,HOGTIE,HOGGEE,HOGGIN"
BELCH,"MELCH,WELCH,BILCH,BEACH,BEECH,BENCH,BELAH"
HYPHAL,HYPHAE
ADLET,"ABLET,AGLET,AMLET,ANLET,AYLET,ADRET"
POUFS,"POURS,POUTS,POUFF"
BURGUS,"BIRGUS,BURGHS,BURGUL"
DACHS,"MACHS,TACHS,DACES,DACUS,DACHA"
MIQRA,"MICRA,MIKRA,MITRA"
CIMNEL,"KIMNEL,SIMNEL"
SALPS,"PALPS,SAMPS,SALES,SALTS,SALUS,SALPA"
MAULER,"HAULER,MAILER,MARLER,MAUGER,MAUSER,MAULED,MAULEY"
FYKES,"DYKES,RYKES,SYKES,TYKES,FAKES,FYCES"
PURVEY,"CURVEY,KURVEY,SURVEY"
LATHED,"BATHED,OATHED,PATHED,RATHED,LASHED,LATHEE,LATHEN,LATHER,LATHES"
SILKY,"MILKY,SULKY,SINKY,SIRKY,SILLY,SILTY,SILKS"
SIDIA,"FIDIA,LIDIA,OIDIA,SIMIA"
MISTLE,"FISTLE,PISTLE,SISTLE,MITTLE"
BERLIN,"MERLIN,BERAIN,BERTIN"
ZELS,"BELS,CELS,DELS,EELS,GELS,MELS,PELS,SELS,TELS,WELS,ZOLS,ZEAS,ZEDS,ZEES,ZEKS,ZENS,ZEPS"
REDIAS,"MEDIAS,REBIAS,REDIPS,REDIAE,REDIAL"
NONAID,NONAIR
POUFF,"YOUFF,PLUFF,POUFS"
JENSON,"BENSON,GENSON,TENSON"
SPLINE,"UPLINE,SALINE,SPLICE,SPLITE,SPLINT"
ZEZE,MEZE
RAGI,"MAGI,VAGI,YAGI,RABI,RAKI,RAMI,RANI,RAGA,RAGE,RAGG,RAGS,RAGU"
ADWARD,EDWARD
PERCA,"PERLA,PERCH,PERCY"
MAGMAS,MAMMAS
TENSAW,TENSAS
PUNGY,"BUNGY,DUNGY,LUNGY,MUNGY,PUDGY,PUGGY,PUNKY,PUNNY,PUNTY,PUNGA,PUNGI,PUNGS"
CURINE,"AURINE,MURINE,PURINE,CERINE,CURIAE,CURITE,CURING"
GELT,"BELT,CELT,DELT,FELT,KELT,MELT,PELT,TELT,WELT,YELT,GILT,GEAT,GEIT,GENT,GERT,GEST,GELD,GELS"
BUCCIN,"SUCCIN,BUCCAN"
NIKENO,WIKENO
ROSINE,"COSINE,EOSINE,NOSINE,RUSINE,ROSING,ROSINS,ROSINY"
STRICK,"STRACK,STRECK,STRUCK,STRICH,STRICT"
HAIL,"BAIL,FAIL,JAIL,KAIL,MAIL,NAIL,PAIL,RAIL,SAIL,TAIL,VAIL,WAIL,HEIL,HALL,HARL,HAUL,HAIK,HAIN,HAIR"
PRIEST,"DRIEST,WRIEST"
CRAVE,"BRAVE,DRAVE,GRAVE,TRAVE,CHAVE,CLAVE,CRAIE,CRAKE,CRANE,CRAPE,CRARE,CRATE,CRAYE,CRAZE,CRAVO"
ZAMBO,"JAMBO,MAMBO,RAMBO,SAMBO,TAMBO"
EFFARE,"EFFACE,EFFATE"
